,Unnamed: 0,Name,Position,Age,Team_from,League_from,Team_to,League_to,Season,Market_value,Transfer_fee,Position_general
3561,3645,Grzegorz Krychowiak,Defensive Midfield,24,Reims,Ligue 1,Sevilla FC,LaLiga,2014-2015,5.0,5.5,M
3562,3646,Oumar Niasse,Centre-Forward,24,Akhisarspor,Süper Lig,Loko Moscow,Premier Liga,2014-2015,4.0,5.5,F
3563,3647,Alexander Büttner,Left-Back,25,Man Utd,Premier League,Dinamo Moscow,Premier Liga,2014-2015,3.5,5.5,D
3564,3648,Diego Tardelli,Centre-Forward,29,Atlético-MG,Serie A,SD Luneng,Super League,2014-2015,3.5,5.5,F
3565,3649,Andrea Belotti,Centre-Forward,20,UC AlbinoLeffe,Serie C - A,US Palermo,Serie A,2014-2015,2.5,5.5,F
3566,3650,Isaac Brizuela,Right Winger,24,Toluca,Liga MX Clausura,Chivas,Liga MX Clausura,2014-2015,2.0,5.5,F
3567,3651,Hanchao Yu,Left Winger,27,DL Yifang,Super League,GZ Evergrande,Super League,2014-2015,0.5,5.5,F
3568,3652,Pape Souaré,Left-Back,24,LOSC Lille,Ligue 1,Crystal Palace,Premier League,2014-2015,3.5,5.33,D
3569,3653,David López,Centre-Back,24,Espanyol,LaLiga,SSC Napoli,Serie A,2014-2015,5.0,5.3,D
3570,3654,Hernane,Centre-Forward,28,Flamengo,Serie A,Nasr,Professional League,2014-2015,2.0,5.3,F
3571,3655,Bryan Cristante,Central Midfield,19,AC Milan,Serie A,Benfica,Liga NOS,2014-2015,3.0,5.2,M
3572,3656,Óscar Cardozo,Centre-Forward,31,Benfica,Liga NOS,Trabzonspor,Süper Lig,2014-2015,9.0,5.0,F
3573,3657,Massimo Bruno,Attacking Midfield,20,RSC Anderlecht,Jupiler Pro League,RB Leipzig,2.Bundesliga,2014-2015,8.0,5.0,M
3574,3658,Dória,Centre-Back,19,Botafogo,Serie A,Marseille,Ligue 1,2014-2015,8.0,5.0,D
3575,3659,Pablo Hernández,Right Winger,29,Swansea,Premier League,Al Arabi,Stars League,2014-2015,8.0,5.0,F
3576,3660,Papu Gómez,Second Striker,26,Metalist,Premier Liga,Atalanta,Serie A,2014-2015,8.0,5.0,F
3577,3661,Romain Alessandrini,Left Winger,25,Stade Rennais,Ligue 1,Marseille,Ligue 1,2014-2015,7.5,5.0,F
3578,3662,Daniele Rugani,Centre-Back,20,FC Empoli,Serie A,Juventus,Serie A,2014-2015,7.5,5.0,D
3579,3663,Chico,Centre-Back,27,Swansea,Premier League,Al Duhail,Stars League,2014-2015,6.5,5.0,D
3580,3664,Alen Halilovic,Attacking Midfield,18,Dinamo Zagreb,1.HNL,FC Barcelona B,LaLiga2,2014-2015,6.5,5.0,M
3581,3665,Vadis Odjidja-Ofoe,Central Midfield,25,Club Brugge,Jupiler Pro League,Norwich,Championship,2014-2015,5.0,5.0,M
3582,3666,Sergio Asenjo,Goalkeeper,25,Atlético Madrid,LaLiga,Villarreal CF,LaLiga,2014-2015,5.0,5.0,G
3583,3667,Luca Marrone,Defensive Midfield,24,Sassuolo,Serie A,Juventus,Serie A,2014-2015,4.5,5.0,M
3584,3668,Alan Kasaev,Left Winger,28,Rubin Kazan,Premier Liga,Loko Moscow,Premier Liga,2014-2015,4.0,5.0,F
3585,3669,Jonathan Pitroipa,Right Winger,28,Stade Rennais,Ligue 1,Al-Jazira,UAE Gulf League,2014-2015,4.0,5.0,F
3586,3670,Lucas Mendes,Centre-Back,24,Marseille,Ligue 1,El-Jaish,Stars League,2014-2015,4.0,5.0,D
3587,3671,Pajtim Kasami,Central Midfield,22,Fulham,Championship,Olympiacos,Super League,2014-2015,3.5,5.0,M
3588,3672,Eric Dier,Defensive Midfield,20,Sporting CP,Liga NOS,Spurs,Premier League,2014-2015,3.5,5.0,M
3589,3673,Jefferson Montero,Left Winger,24,Morelia,Liga MX Clausura,Swansea,Premier League,2014-2015,3.3,5.0,F
3590,3674,Sammir,Attacking Midfield,27,Getafe CF,LaLiga,JS Suning,Super League,2014-2015,3.0,5.0,M
3591,3675,Joselu,Centre-Forward,24,TSG Hoffenheim,1.Bundesliga,Hannover 96,1.Bundesliga,2014-2015,3.0,5.0,F
3592,3676,Diafra Sakho,Centre-Forward,24,FC Metz,Ligue 1,West Ham,Premier League,2014-2015,3.0,5.0,F
3593,3677,Karl Darlow,Goalkeeper,23,Nottm Forest,Championship,Newcastle,Premier League,2014-2015,1.0,5.0,G
3594,3678,Jamaal Lascelles,Centre-Back,20,Nottm Forest,Championship,Newcastle,Premier League,2014-2015,0.6,5.0,D
3595,3679,Cristian Penilla,Left Winger,23,Barcelona SC,Serie A Segunda Etapa,CF Pachuca,Liga MX Clausura,2014-2015,1.5,4.95,F
3596,3680,Nicolás Lodeiro,Attacking Midfield,25,Corinthians,Serie A,Boca Juniors,Primera División,2014-2015,2.0,4.92,M
3597,3681,Marco Benassi,Central Midfield,19,Inter,Serie A,Torino,Serie A,2014-2015,4.0,4.8,M
3598,3682,Rodrigo de Paul,Right Winger,20,Racing Club,Torneo Inicial,Valencia CF,LaLiga,2014-2015,3.5,4.8,F
3599,3683,Muhamed Besic,Defensive Midfield,21,Ferencváros,NB I.,Everton,Premier League,2014-2015,2.5,4.8,M
3600,3684,Tarik Camdal,Right-Back,23,Eskisehirspor,Süper Lig,Galatasaray,Süper Lig,2014-2015,2.7,4.75,D
3601,3685,Aaron Cresswell,Left-Back,24,Ipswich,Championship,West Ham,Premier League,2014-2015,1.5,4.75,D
3602,3686,Talisca,Attacking Midfield,20,EC Bahia,Serie A,Benfica,Liga NOS,2014-2015,0.4,4.75,M
3603,3687,Gökhan Töre,Right Winger,22,Rubin Kazan,Premier Liga,Besiktas,Süper Lig,2014-2015,7.0,4.5,F
3604,3688,Nicolai Müller,Right Winger,26,1.FSV Mainz 05,1.Bundesliga,Hamburger SV,1.Bundesliga,2014-2015,7.0,4.5,F
3605,3689,Panagiotis Kone,Central Midfield,27,Bologna,Serie B,Udinese Calcio,Serie A,2014-2015,6.0,4.5,M
3606,3690,Marco Parolo,Central Midfield,29,Parma,Serie A,Lazio,Serie A,2014-2015,6.0,4.5,M
3607,3691,Abdelaziz Barrada,Attacking Midfield,25,Al-Jazira,UAE Gulf League,Marseille,Ligue 1,2014-2015,5.5,4.5,M
3608,3692,Federico Peluso,Left-Back,30,Juventus,Serie A,Sassuolo,Serie A,2014-2015,3.8,4.5,D
3609,3693,Kyle Lafferty,Centre-Forward,26,US Palermo,Serie A,Norwich,Championship,2014-2015,3.0,4.5,F
3610,3694,Jannik Vestergaard,Centre-Back,22,TSG Hoffenheim,1.Bundesliga,Werder Bremen,1.Bundesliga,2014-2015,3.0,4.5,D
3611,3695,Federico Bonazzoli,Centre-Forward,17,Inter,Serie A,Sampdoria,Serie A,2014-2015,2.5,4.5,F
3612,3696,Guilherme,Defensive Midfield,23,Corinthians,Serie A,Udinese Calcio,Serie A,2014-2015,2.5,4.5,M
3613,3697,Alan Kardec,Centre-Forward,25,Benfica,Liga NOS,São Paulo,Série A,2014-2015,1.5,4.5,F
3614,3699,Mohamed Diamé,Central Midfield,27,West Ham,Premier League,Hull City,Premier League,2014-2015,2.2,4.4,M
3615,3700,Michael Dawson,Centre-Back,30,Spurs,Premier League,Hull City,Premier League,2014-2015,6.5,4.4,D
3616,3701,Hiroshi Kiyotake,Attacking Midfield,24,1.FC Nuremberg,2.Bundesliga,Hannover 96,1.Bundesliga,2014-2015,4.5,4.3,M
3617,3702,Adil Rami,Centre-Back,28,Valencia CF,LaLiga,AC Milan,Serie A,2014-2015,8.0,4.25,D
3618,3703,Carles Gil,Right Winger,22,Valencia CF,LaLiga,Aston Villa,Premier League,2014-2015,6.0,4.2,F
3619,3704,Ricardo Centurión,Left Winger,22,Racing Club,Primera División,São Paulo,Série A,2014-2015,4.0,4.2,F
3620,3705,Dabao Yu,Right Winger,26,DL Yifang,League One,BJ Sinobo Guoan,Super League,2014-2015,0.5,4.2,F
3621,3706,Agustín Marchesín,Goalkeeper,26,Lanús,Primera División,Santos Laguna,Liga MX Clausura,2014-2015,2.5,4.15,G
3622,3707,Edwin Cardona,Left Winger,22,Atl. Nacional,Liga Águila II,Monterrey,Liga MX Clausura,2014-2015,0.9,4.15,F
3623,3708,Daniel Agger,Centre-Back,29,Liverpool,Premier League,Bröndby IF,Superligaen,2014-2015,15.0,4.0,D
3624,3709,Olcan Adin,Right Midfield,28,Trabzonspor,Süper Lig,Galatasaray,Süper Lig,2014-2015,9.0,4.0,M
3625,3710,Valentin Stocker,Attacking Midfield,25,FC Basel,Super League,Hertha BSC,1.Bundesliga,2014-2015,7.0,4.0,M
3626,3711,Odil Akhmedov,Defensive Midfield,26,Anzhi,1.Division,Krasnodar,Premier Liga,2014-2015,6.0,4.0,M
3627,3712,Esteban Granero,Central Midfield,27,QPR,Premier League,Real Sociedad,LaLiga,2014-2015,5.0,4.0,M
3628,3713,Kevin De Bruyne,Attacking Midfield,24,VfL Wolfsburg,1.Bundesliga,Man City,Premier League,2015-2016,45.0,76.0,M
3629,3714,Raheem Sterling,Right Winger,20,Liverpool,Premier League,Man City,Premier League,2015-2016,40.0,63.7,F
3630,3715,Ángel Di María,Right Winger,27,Man Utd,Premier League,Paris SG,Ligue 1,2015-2016,50.0,63.0,F
3631,3716,Anthony Martial,Left Winger,19,Monaco,Ligue 1,Man Utd,Premier League,2015-2016,8.0,60.0,F
3632,3717,Alex Teixeira,Attacking Midfield,26,Shakhtar D.,Premier Liga,JS Suning,Super League,2015-2016,30.0,50.0,M
3633,3718,Christian Benteke,Centre-Forward,24,Aston Villa,Premier League,Liverpool,Premier League,2015-2016,20.0,46.5,F
3634,3719,Nicolás Otamendi,Centre-Back,27,Valencia CF,LaLiga,Man City,Premier League,2015-2016,25.0,44.6,D
3635,3720,Julian Draxler,Central Midfield,21,FC Schalke 04,1.Bundesliga,VfL Wolfsburg,1.Bundesliga,2015-2016,22.0,43.0,M
3636,3721,Jackson Martínez,Centre-Forward,29,Atlético Madrid,LaLiga,GZ Evergrande,Super League,2015-2016,30.0,42.0,F
3637,3722,Roberto Firmino,Second Striker,23,TSG Hoffenheim,1.Bundesliga,Liverpool,Premier League,2015-2016,25.0,41.0,F
3638,3723,Paulo Dybala,Second Striker,21,US Palermo,Serie A,Juventus,Serie A,2015-2016,28.0,40.0,F
3639,3724,Arturo Vidal,Central Midfield,28,Juventus,Serie A,Bayern Munich ,1.Bundesliga,2015-2016,42.0,37.5,M
3640,3725,Jackson Martínez,Centre-Forward,28,FC Porto,Liga NOS,Atlético Madrid,LaLiga,2015-2016,35.0,37.1,F
3641,3726,Geoffrey Kondogbia,Central Midfield,22,Monaco,Ligue 1,Inter,Serie A,2015-2016,16.0,36.0,M
3642,3727,Morgan Schneiderlin,Defensive Midfield,25,Southampton,Premier League,Man Utd,Premier League,2015-2016,28.0,35.0,M
3643,3728,Arda Turan,Left Winger,28,Atlético Madrid,LaLiga,FC Barcelona,LaLiga,2015-2016,35.0,34.0,F
3644,3729,Memphis Depay,Left Winger,21,PSV Eindhoven,Eredivisie,Man Utd,Premier League,2015-2016,28.0,34.0,F
3645,3730,Danilo,Right-Back,23,FC Porto,Liga NOS,Real Madrid,LaLiga,2015-2016,25.0,31.5,D
3646,3731,Mateo Kovacic,Central Midfield,21,Inter,Serie A,Real Madrid,LaLiga,2015-2016,22.0,31.0,M
3647,3732,Carlos Bacca,Centre-Forward,28,Sevilla FC,LaLiga,AC Milan,Serie A,2015-2016,25.0,30.0,F
3648,3733,Douglas Costa,Right Winger,24,Shakhtar D.,Premier Liga,Bayern Munich ,1.Bundesliga,2015-2016,23.0,30.0,F
3649,3734,Rodrigo,Centre-Forward,24,Benfica,Liga NOS,Valencia CF,LaLiga,2015-2016,18.0,30.0,F
3650,3735,Heung-min Son,Left Winger,23,Bay. Leverkusen,1.Bundesliga,Spurs,Premier League,2015-2016,16.0,30.0,F
3651,3736,Ramires,Central Midfield,28,Chelsea,Premier League,JS Suning,Super League,2015-2016,25.0,28.0,M
3652,3737,Álvaro Negredo,Centre-Forward,29,Man City,Premier League,Valencia CF,LaLiga,2015-2016,18.0,28.0,F
3653,3738,Pedro,Left Winger,28,FC Barcelona,LaLiga,Chelsea,Premier League,2015-2016,20.0,27.0,F
3654,3739,Alex Sandro,Left-Back,24,FC Porto,Liga NOS,Juventus,Serie A,2015-2016,20.0,26.0,D
3655,3740,Stefan Savic,Centre-Back,24,Fiorentina,Serie A,Atlético Madrid,LaLiga,2015-2016,15.0,25.0,D
3656,3741,Layvin Kurzawa,Left-Back,22,Monaco,Ligue 1,Paris SG,Ligue 1,2015-2016,10.0,25.0,D
3657,3742,Alessio Romagnoli,Centre-Back,20,AS Roma,Serie A,AC Milan,Serie A,2015-2016,8.5,25.0,D
3658,3743,Yannick Carrasco,Left Winger,21,Monaco,Ligue 1,Atlético Madrid,LaLiga,2015-2016,9.0,24.76,F
3659,3744,Giannelli Imbula,Defensive Midfield,23,FC Porto,Liga NOS,Stoke City,Premier League,2015-2016,16.0,24.25,M
3660,3745,Aymen Abdennour,Centre-Back,26,Monaco,Ligue 1,Valencia CF,LaLiga,2015-2016,10.0,22.0,D
3661,3746,Raúl Jiménez,Centre-Forward,24,Atlético Madrid,LaLiga,Benfica,Liga NOS,2015-2016,5.0,22.0,F
3662,3747,Mario Mandzukic,Left Winger,29,Atlético Madrid,LaLiga,Juventus,Serie A,2015-2016,20.0,21.0,F
3663,3748,Luciano Vietto,Centre-Forward,21,Villarreal CF,LaLiga,Atlético Madrid,LaLiga,2015-2016,20.0,20.0,F
3664,3749,André Gomes,Central Midfield,21,Benfica,Liga NOS,Valencia CF,LaLiga,2015-2016,20.0,20.0,M
3665,3750,Andrea Bertolacci,Central Midfield,24,AS Roma,Serie A,AC Milan,Serie A,2015-2016,15.0,20.0,M
3666,3751,Georginio Wijnaldum,Central Midfield,24,PSV Eindhoven,Eredivisie,Newcastle,Premier League,2015-2016,15.0,20.0,M
3667,3752,Giannelli Imbula,Defensive Midfield,22,Marseille,Ligue 1,FC Porto,Liga NOS,2015-2016,12.0,20.0,M
3668,3753,Abdul Rahman Baba,Left-Back,21,FC Augsburg,1.Bundesliga,Chelsea,Premier League,2015-2016,10.0,20.0,D
3669,3754,Ivan Perisic,Left Winger,26,VfL Wolfsburg,1.Bundesliga,Inter,Serie A,2015-2016,13.0,19.0,F
3670,3755,Aleksandar Mitrovic,Centre-Forward,20,RSC Anderlecht,Jupiler Pro League,Newcastle,Premier League,2015-2016,11.0,18.5,F
3671,3756,Elkeson,Centre-Forward,26,GZ Evergrande,Super League,SIPG,Super League,2015-2016,4.5,18.5,F
3672,3757,Florian Thauvin,Right Winger,22,Marseille,Ligue 1,Newcastle,Premier League,2015-2016,12.0,18.35,F
3673,3758,Gervinho,Left Winger,28,AS Roma,Serie A,HB CFFC,Super League,2015-2016,15.0,18.0,F
3674,3759,Matteo Darmian,Right-Back,25,Torino,Serie A,Man Utd,Premier League,2015-2016,12.0,18.0,D
3675,3760,Simone Zaza,Centre-Forward,24,Sassuolo,Serie A,Juventus,Serie A,2015-2016,11.0,18.0,F
3676,3761,Sergej Milinkovic-Savic,Central Midfield,20,KRC Genk,Jupiler Pro League,Lazio,Serie A,2015-2016,4.0,18.0,M
3677,3762,Oumar Niasse,Centre-Forward,25,Loko Moscow,Premier Liga,Everton,Premier League,2015-2016,10.0,17.9,F
3678,3763,Nathaniel Clyne,Right-Back,24,Southampton,Premier League,Liverpool,Premier League,2015-2016,17.0,17.7,D
3679,3764,Xherdan Shaqiri,Right Winger,23,Inter,Serie A,Stoke City,Premier League,2015-2016,17.0,17.0,F
3680,3765,José Salomón Rondón,Centre-Forward,25,Zenit S-Pb,Premier Liga,West Brom,Premier League,2015-2016,15.0,17.0,F
3681,3766,Aleix Vidal,Right Winger,25,Sevilla FC,LaLiga,FC Barcelona,LaLiga,2015-2016,10.0,17.0,F
3682,3767,Filipe Luís,Left-Back,29,Chelsea,Premier League,Atlético Madrid,LaLiga,2015-2016,15.0,16.0,D
3683,3768,Toby Alderweireld,Centre-Back,26,Atlético Madrid,LaLiga,Spurs,Premier League,2015-2016,15.0,16.0,D
3684,3769,Moussa Sow,Centre-Forward,29,Fenerbahce,Süper Lig,Al-Ahli (UAE),UAE Gulf League,2015-2016,13.0,16.0,F
3685,3770,Jonjo Shelvey,Central Midfield,23,Swansea,Premier League,Newcastle,Premier League,2015-2016,12.0,16.0,M
3686,3771,Roberto Soldado,Centre-Forward,30,Spurs,Premier League,Villarreal CF,LaLiga,2015-2016,10.0,16.0,F
3687,3772,Andros Townsend,Right Winger,24,Spurs,Premier League,Newcastle,Premier League,2015-2016,8.0,15.7,F
3688,3773,Virgil van Dijk,Centre-Back,24,Celtic,Premiership,Southampton,Premier League,2015-2016,5.0,15.7,D
3689,3774,Roberto Pereyra,Attacking Midfield,24,Udinese Calcio,Serie A,Juventus,Serie A,2015-2016,17.0,15.0,M
3690,3775,Xherdan Shaqiri,Right Winger,23,Bayern Munich ,1.Bundesliga,Inter,Serie A,2015-2016,17.0,15.0,F
3691,3776,Asier Illarramendi,Defensive Midfield,25,Real Madrid,LaLiga,Real Sociedad,LaLiga,2015-2016,15.0,15.0,M
3692,3777,Dimitri Payet,Attacking Midfield,28,Marseille,Ligue 1,West Ham,Premier League,2015-2016,13.0,15.0,M
3693,3778,Mario Suárez,Defensive Midfield,28,Atlético Madrid,LaLiga,Fiorentina,Serie A,2015-2016,10.0,15.0,M
3694,3779,Jordy Clasie,Defensive Midfield,24,Feyenoord,Eredivisie,Southampton,Premier League,2015-2016,10.0,15.0,M
3695,3780,João Cancelo,Right-Back,21,Benfica,Liga NOS,Valencia CF,LaLiga,2015-2016,5.0,15.0,D
3696,3781,Ivan Cavaleiro,Right Winger,21,Benfica,Liga NOS,Monaco,Ligue 1,2015-2016,3.5,15.0,F
3697,3782,Clinton N'Jie,Centre-Forward,22,Olympique Lyon,Ligue 1,Spurs,Premier League,2015-2016,5.0,14.1,F
3698,3783,Petr Cech,Goalkeeper,33,Chelsea,Premier League,Arsenal,Premier League,2015-2016,12.0,14.0,G
3699,3784,Paulinho,Central Midfield,26,Spurs,Premier League,GZ Evergrande,Super League,2015-2016,9.0,14.0,M
3700,3785,Adama Traoré,Central Midfield,20,LOSC Lille,Ligue 1,Monaco,Ligue 1,2015-2016,1.25,14.0,M
3701,3786,Yohan Cabaye,Central Midfield,29,Paris SG,Ligue 1,Crystal Palace,Premier League,2015-2016,16.0,13.9,M
3702,3787,Benik Afobe,Centre-Forward,22,Wolves,Championship,Bournemouth,Premier League,2015-2016,7.0,13.3,F
3703,3788,Sergi Darder,Central Midfield,21,Málaga CF,LaLiga,Olympique Lyon,Ligue 1,2015-2016,7.5,13.1,M
3704,3789,Hernanes,Attacking Midfield,30,Inter,Serie A,Juventus,Serie A,2015-2016,14.0,13.0,M
3705,3790,Demba Ba,Centre-Forward,30,Besiktas,Süper Lig,SH Shenhua,Super League,2015-2016,12.0,13.0,F
3706,3791,Fredy Guarín,Central Midfield,29,Inter,Serie A,SH Shenhua,Super League,2015-2016,10.5,13.0,M
3707,3792,Charles Aránguiz,Central Midfield,26,Internacional,Serie A,Bay. Leverkusen,1.Bundesliga,2015-2016,9.5,13.0,M
3708,3793,Ramiro Funes Mori,Centre-Back,24,River Plate,Primera División,Everton,Premier League,2015-2016,6.0,12.9,D
3709,3794,Mohamed Elneny,Defensive Midfield,23,FC Basel,Super League,Arsenal,Premier League,2015-2016,4.0,12.5,M
3710,3795,Andre Gray,Centre-Forward,24,Brentford,Championship,Burnley,Championship,2015-2016,1.0,12.4,F
3711,3796,Max Kruse,Second Striker,27,Bor. M'gladbach,1.Bundesliga,VfL Wolfsburg,1.Bundesliga,2015-2016,12.0,12.0,F
3712,3797,Luis Muriel,Centre-Forward,24,Udinese Calcio,Serie A,Sampdoria,Serie A,2015-2016,10.0,12.0,F
3713,3798,Chicharito,Centre-Forward,27,Man Utd,Premier League,Bay. Leverkusen,1.Bundesliga,2015-2016,10.0,12.0,F
3714,3799,Chancel Mbemba,Centre-Back,20,RSC Anderlecht,Jupiler Pro League,Newcastle,Premier League,2015-2016,8.0,12.0,D
3715,3800,Jordan Ayew,Centre-Forward,23,FC Lorient,Ligue 1,Aston Villa,Premier League,2015-2016,6.0,12.0,F
3716,3801,Rony Lopes,Right Winger,19,Man City,Premier League,Monaco,Ligue 1,2015-2016,4.5,12.0,F
3717,3802,Jordan Rhodes,Centre-Forward,26,Blackburn,Championship,Middlesbrough,Championship,2015-2016,10.0,11.9,F
3718,3803,Wahbi Khazri,Attacking Midfield,24,G. Bordeaux,Ligue 1,Sunderland,Premier League,2015-2016,7.5,11.8,M
3719,3804,Allan,Central Midfield,24,Udinese Calcio,Serie A,SSC Napoli,Serie A,2015-2016,11.5,11.5,M
3720,3805,Fabian Delph,Central Midfield,25,Aston Villa,Premier League,Man City,Premier League,2015-2016,10.0,11.5,M
3721,3806,Jeremain Lens,Right Winger,27,Dynamo Kyiv,Premier Liga,Sunderland,Premier League,2015-2016,12.0,11.4,F
3722,3807,Tyrone Mings,Centre-Back,22,Ipswich,Championship,Bournemouth,Premier League,2015-2016,6.0,11.3,D
3723,3808,James Chester,Centre-Back,26,Hull City,Championship,West Brom,Premier League,2015-2016,2.0,11.3,D
3724,3809,Gonzalo Castro,Central Midfield,28,Bay. Leverkusen,1.Bundesliga,Bor. Dortmund,1.Bundesliga,2015-2016,14.0,11.0,M
3725,3810,Asmir Begovic,Goalkeeper,28,Stoke City,Premier League,Chelsea,Premier League,2015-2016,12.0,11.0,G
3726,3811,Ciro Immobile,Centre-Forward,25,Bor. Dortmund,1.Bundesliga,Sevilla FC,LaLiga,2015-2016,10.0,11.0,F
3727,3812,Angelo Ogbonna,Centre-Back,27,Juventus,Serie A,West Ham,Premier League,2015-2016,9.0,11.0,D
3728,3813,Kevin Kampl,Central Midfield,24,Bor. Dortmund,1.Bundesliga,Bay. Leverkusen,1.Bundesliga,2015-2016,9.0,11.0,M
3729,3814,Shinji Okazaki,Centre-Forward,29,1.FSV Mainz 05,1.Bundesliga,Leicester,Premier League,2015-2016,8.0,11.0,F
3730,3815,Jonathan Calleri,Centre-Forward,22,Boca Juniors,Primera División,Maldonado,Segunda División - Segunda Fase,2015-2016,7.5,11.0,F
3731,3816,Steven Naismith,Right Winger,29,Everton,Premier League,Norwich,Premier League,2015-2016,5.0,11.0,F
3732,3817,Jemerson,Centre-Back,23,Atlético-MG,Serie A,Monaco,Ligue 1,2015-2016,5.0,11.0,D
3733,3818,Geuvânio,Right Winger,23,Santos FC,Serie A,TJ Quanjian,League One,2015-2016,4.5,11.0,F
3734,3819,Thiago Neves,Attacking Midfield,30,Hilal,Professional League,Al-Jazira,UAE Gulf League,2015-2016,4.0,11.0,M
3735,3820,Jordan Amavi,Left-Back,21,OGC Nice,Ligue 1,Aston Villa,Premier League,2015-2016,4.0,11.0,D
3736,3821,Timm Klose,Centre-Back,27,VfL Wolfsburg,1.Bundesliga,Norwich,Premier League,2015-2016,3.0,11.0,D
3737,3822,Yangyang Jin,Centre-Back,23,GZ R&F,Super League,HB CFFC,Super League,2015-2016,0.175,10.83,D
3738,3823,Fabio Borini,Left Winger,24,Liverpool,Premier League,Sunderland,Premier League,2015-2016,7.0,10.7,F
3739,3824,Abdoulaye Doucouré,Central Midfield,23,Stade Rennais,Ligue 1,Watford,Premier League,2015-2016,6.0,10.6,M
3740,3825,Adalberto Peñaranda,Centre-Forward,18,Udinese Calcio,Serie A,Watford,Premier League,2015-2016,0.5,10.6,F
3741,3826,Johannes Geis,Defensive Midfield,21,1.FSV Mainz 05,1.Bundesliga,FC Schalke 04,1.Bundesliga,2015-2016,11.0,10.5,M
3742,3827,Ricardo Álvarez,Attacking Midfield,27,Inter,Serie A,Sunderland,Premier League,2015-2016,10.0,10.5,M
3743,3828,Jesús Corona,Right Winger,22,FC Twente,Eredivisie,FC Porto,Liga NOS,2015-2016,6.5,10.5,F
3744,3829,Dusan Basta,Right-Back,30,Udinese Calcio,Serie A,Lazio,Serie A,2015-2016,5.5,10.5,D
3745,3830,Domenico Berardi,Right Winger,20,Juventus,Serie A,Sassuolo,Serie A,2015-2016,17.5,10.0,F
3746,3831,Serge Aurier,Right-Back,22,Toulouse,Ligue 1,Paris SG,Ligue 1,2015-2016,10.0,10.0,D
3747,3832,Josip Drmic,Centre-Forward,22,Bay. Leverkusen,1.Bundesliga,Bor. M'gladbach,1.Bundesliga,2015-2016,8.0,10.0,F
3748,3833,Jordan Veretout,Central Midfield,22,FC Nantes,Ligue 1,Aston Villa,Premier League,2015-2016,8.0,10.0,M
3749,3834,Max Gradel,Left Winger,27,Saint-Étienne,Ligue 1,Bournemouth,Premier League,2015-2016,6.5,10.0,F
3750,3835,Connor Wickham,Centre-Forward,22,Sunderland,Premier League,Crystal Palace,Premier League,2015-2016,5.0,10.0,F
3751,3836,Adama Traoré,Right Winger,19,FC Barcelona B,2ª B - Grupo III,Aston Villa,Premier League,2015-2016,5.0,10.0,F
3752,3837,Santi Mina,Centre-Forward,19,Celta de Vigo,LaLiga,Valencia CF,LaLiga,2015-2016,4.0,10.0,F
3753,3838,Jinhao Bi,Centre-Back,25,HN Jianye,Super League,SH Shenhua,Super League,2015-2016,0.25,9.98,D
3754,3839,Robbie Brady,Left Midfield,23,Hull City,Championship,Norwich,Premier League,2015-2016,2.0,9.9,M
3755,3840,Lu Zhang,Goalkeeper,28,Liaoning FC,Super League,TJ Quanjian,League One,2015-2016,0.1,9.8,G
3756,3841,Matija Nastasic,Centre-Back,22,Man City,Premier League,FC Schalke 04,1.Bundesliga,2015-2016,14.0,9.5,D
3757,3842,Kevin Trapp,Goalkeeper,25,E. Frankfurt,1.Bundesliga,Paris SG,Ligue 1,2015-2016,8.0,9.5,G
3758,3843,Aderllan Santos,Centre-Back,26,Braga,Liga NOS,Valencia CF,LaLiga,2015-2016,7.5,9.5,D
3759,3844,Alberto Paloschi,Centre-Forward,26,Chievo Verona,Serie A,Swansea,Premier League,2015-2016,6.0,9.5,F
3760,3845,Michail Antonio,Right Winger,25,Nottm Forest,Championship,West Ham,Premier League,2015-2016,2.5,9.5,F
3761,3846,Mapou Yanga-Mbiwa,Centre-Back,26,AS Roma,Serie A,Olympique Lyon,Ligue 1,2015-2016,6.5,9.4,D
3762,3847,Derlis González,Left Winger,21,FC Basel,Super League,Dynamo Kyiv,Premier Liga,2015-2016,3.75,9.4,F
3763,3848,Lewis Grabban,Centre-Forward,28,Norwich,Premier League,Bournemouth,Premier League,2015-2016,3.0,9.35,F
3764,3849,Ke Sun,Right Winger,26,JS Suning,Super League,TJ Quanjian,League One,2015-2016,0.825,9.2,F
3765,3850,Gabriel Boschilia,Left Winger,19,São Paulo,Serie A,Monaco,Ligue 1,2015-2016,3.0,9.06,F
3766,3851,Bastian Schweinsteiger,Central Midfield,30,Bayern Munich ,1.Bundesliga,Man Utd,Premier League,2015-2016,22.0,9.0,M
3767,3852,Idrissa Gueye,Central Midfield,25,LOSC Lille,Ligue 1,Aston Villa,Premier League,2015-2016,7.5,9.0,M
3768,3853,Asamoah Gyan,Centre-Forward,29,Al-Ain FC,UAE Gulf League,SIPG,Super League,2015-2016,4.5,9.0,F
3769,3854,N'Golo Kanté,Defensive Midfield,24,SM Caen,Ligue 1,Leicester,Premier League,2015-2016,4.5,9.0,M
3770,3855,Guido Carrillo,Centre-Forward,24,Estudiantes,Primera División,Monaco,Ligue 1,2015-2016,3.2,9.0,F
3771,3856,Étienne Capoue,Defensive Midfield,27,Spurs,Premier League,Watford,Premier League,2015-2016,7.5,8.9,M
